norm_relative_enemy_x,norm_relative_enemy_y,norm_player_x,norm_player_y,norm_cooldown,norm_nearest_laser_relative_x,norm_nearest_laser_relative_y,laser_above,player_input
-0.188,-0.611,0.4,0.853,0.0,-0.261,-0.344,0,2
-0.195,-0.609,0.407,0.853,0.0,-0.268,-0.336,0,2
-0.201,-0.608,0.413,0.853,0.0,-0.275,-0.328,0,2
-0.208,-0.607,0.42,0.853,0.0,-0.281,-0.32,0,2
-0.215,-0.605,0.427,0.853,0.0,-0.288,-0.312,0,2
-0.221,-0.604,0.433,0.853,0.0,-0.295,-0.304,0,2
-0.228,-0.603,0.44,0.853,0.0,-0.301,-0.296,0,2
-0.235,-0.601,0.447,0.853,0.0,-0.308,-0.288,0,2
-0.241,-0.6,0.453,0.853,0.0,-0.315,-0.28,0,2
-0.248,-0.599,0.46,0.853,0.0,-0.321,-0.272,0,2
-0.255,-0.597,0.467,0.853,0.0,-0.328,-0.264,0,2
-0.261,-0.596,0.473,0.853,0.0,-0.335,-0.256,0,2
-0.268,-0.595,0.48,0.853,0.0,-0.341,-0.248,0,2
-0.275,-0.593,0.487,0.853,0.0,-0.348,-0.24,0,2
-0.281,-0.592,0.493,0.853,0.0,-0.355,-0.232,0,2
-0.288,-0.591,0.5,0.853,0.0,-0.361,-0.224,0,2
-0.295,-0.589,0.507,0.853,0.0,-0.368,-0.216,0,2
0.049,-0.684,0.507,0.853,0.067,-0.34,-1.128,0,5
0.049,-0.671,0.507,0.853,0.4,1.0,1.0,0,0
0.043,-0.665,0.513,0.853,0.533,1.0,1.0,0,2
0.036,-0.664,0.52,0.853,0.567,1.0,1.0,0,2
0.029,-0.663,0.527,0.853,0.6,0.244,-1.083,0,2
0.023,-0.661,0.533,0.853,0.633,1.0,1.0,0,2
0.016,-0.66,0.54,0.853,0.667,1.0,1.0,0,2
0.009,-0.659,0.547,0.853,0.7,1.0,1.0,0,2
0.003,-0.657,0.553,0.853,0.733,1.0,1.0,0,2
-0.004,-0.656,0.56,0.853,0.767,1.0,1.0,0,2
-0.011,-0.655,0.567,0.853,0.8,1.0,1.0,0,2
-0.017,-0.653,0.573,0.853,0.833,1.0,1.0,1,2
-0.024,-0.652,0.58,0.853,0.867,1.0,1.0,0,2
-0.031,-0.651,0.587,0.853,0.9,1.0,1.0,0,2
-0.037,-0.649,0.593,0.853,0.933,1.0,1.0,0,2
-0.044,-0.648,0.6,0.853,0.967,1.0,1.0,0,2
-0.051,-0.647,0.607,0.853,1.0,1.0,1.0,0,2
-0.057,-0.645,0.613,0.853,0.0,1.0,1.0,0,2
-0.064,-0.644,0.62,0.853,0.0,1.0,1.0,0,2
-0.071,-0.643,0.627,0.853,0.0,1.0,1.0,0,2
-0.077,-0.641,0.633,0.853,0.0,1.0,1.0,0,2
-0.084,-0.64,0.64,0.853,0.0,1.0,1.0,0,2
-0.091,-0.639,0.647,0.853,0.0,1.0,1.0,0,2
-0.097,-0.637,0.653,0.853,0.0,-0.181,-1.048,0,2
-0.104,-0.636,0.66,0.853,0.0,1.0,1.0,0,2
-0.111,-0.635,0.667,0.853,0.0,1.0,1.0,0,2
-0.117,-0.633,0.673,0.853,0.0,1.0,1.0,0,2
-0.124,-0.632,0.68,0.853,0.0,1.0,1.0,0,2
-0.131,-0.631,0.687,0.853,0.0,1.0,1.0,0,2
-0.137,-0.629,0.693,0.853,0.0,1.0,1.0,0,2
-0.144,-0.628,0.7,0.853,0.0,1.0,1.0,0,2
-0.151,-0.627,0.707,0.853,0.0,1.0,1.0,0,2
-0.157,-0.625,0.713,0.853,0.0,1.0,1.0,0,2
-0.164,-0.624,0.72,0.853,0.0,1.0,1.0,0,2
-0.171,-0.623,0.727,0.853,0.0,1.0,1.0,0,2
-0.177,-0.621,0.733,0.853,0.0,1.0,1.0,0,2
-0.184,-0.62,0.74,0.853,0.0,1.0,1.0,0,2
-0.191,-0.619,0.747,0.853,0.0,1.0,1.0,0,2
-0.197,-0.617,0.753,0.853,0.0,1.0,1.0,0,2
-0.197,-0.613,0.753,0.853,0.067,1.0,1.0,0,5
-0.197,-0.6,0.753,0.853,0.4,1.0,1.0,0,0
-0.197,-0.587,0.753,0.853,0.733,1.0,1.0,0,0
0.029,-0.628,0.753,0.853,0.0,1.0,1.0,0,0
0.029,-0.615,0.753,0.853,0.0,1.0,1.0,0,0
0.029,-0.601,0.753,0.853,0.0,1.0,1.0,0,0
0.029,-0.588,0.753,0.853,0.0,1.0,1.0,0,0
0.029,-0.575,0.753,0.853,0.0,1.0,1.0,0,0
-0.561,-0.777,0.753,0.853,0.0,1.0,1.0,0,0
-0.561,-0.764,0.753,0.853,0.0,1.0,1.0,0,0
-0.555,-0.753,0.747,0.853,0.0,1.0,1.0,0,1
-0.548,-0.752,0.74,0.853,0.0,1.0,1.0,0,1
-0.541,-0.751,0.733,0.853,0.0,1.0,1.0,0,1
-0.535,-0.749,0.727,0.853,0.0,1.0,1.0,0,1
-0.528,-0.748,0.72,0.853,0.0,1.0,1.0,0,1
-0.521,-0.747,0.713,0.853,0.0,1.0,1.0,0,1
-0.515,-0.745,0.707,0.853,0.0,1.0,1.0,0,1
-0.508,-0.744,0.7,0.853,0.0,1.0,1.0,0,1
-0.501,-0.743,0.693,0.853,0.0,1.0,1.0,0,1
-0.495,-0.741,0.687,0.853,0.0,1.0,1.0,0,1
-0.488,-0.74,0.68,0.853,0.0,1.0,1.0,0,1
-0.481,-0.739,0.673,0.853,0.0,1.0,1.0,0,1
-0.475,-0.737,0.667,0.853,0.0,1.0,1.0,0,1
-0.468,-0.736,0.66,0.853,0.0,1.0,1.0,0,1
-0.461,-0.735,0.653,0.853,0.0,1.0,1.0,0,1
-0.455,-0.733,0.647,0.853,0.0,1.0,1.0,0,1
-0.448,-0.732,0.64,0.853,0.0,1.0,1.0,0,1
-0.441,-0.731,0.633,0.853,0.0,-0.467,-0.904,0,1
-0.435,-0.729,0.627,0.853,0.0,1.0,1.0,0,1
-0.428,-0.728,0.62,0.853,0.0,1.0,1.0,0,1
-0.421,-0.727,0.613,0.853,0.0,1.0,1.0,0,1
-0.415,-0.725,0.607,0.853,0.0,1.0,1.0,0,1
-0.408,-0.724,0.6,0.853,0.0,1.0,1.0,0,1
-0.401,-0.723,0.593,0.853,0.0,1.0,1.0,0,1
-0.395,-0.721,0.587,0.853,0.0,1.0,1.0,0,1
-0.388,-0.72,0.58,0.853,0.0,1.0,1.0,0,1
-0.381,-0.719,0.573,0.853,0.0,1.0,1.0,0,1
-0.375,-0.717,0.567,0.853,0.0,1.0,1.0,0,1
-0.368,-0.716,0.56,0.853,0.0,1.0,1.0,0,1
-0.361,-0.715,0.553,0.853,0.0,1.0,1.0,0,1
-0.355,-0.713,0.547,0.853,0.0,1.0,1.0,0,1
-0.348,-0.712,0.54,0.853,0.0,1.0,1.0,0,1
-0.341,-0.711,0.533,0.853,0.0,1.0,1.0,0,1
-0.335,-0.709,0.527,0.853,0.0,1.0,1.0,0,1
-0.328,-0.708,0.52,0.853,0.0,1.0,1.0,0,1
-0.321,-0.707,0.513,0.853,0.0,1.0,1.0,0,1
-0.315,-0.705,0.507,0.853,0.0,1.0,1.0,0,1
-0.308,-0.704,0.5,0.853,0.0,1.0,1.0,0,1
-0.301,-0.703,0.493,0.853,0.0,1.0,1.0,0,1
-0.295,-0.701,0.487,0.853,0.0,1.0,1.0,0,1
-0.288,-0.7,0.48,0.853,0.0,1.0,1.0,0,1
-0.281,-0.699,0.473,0.853,0.0,1.0,1.0,0,1
-0.275,-0.697,0.467,0.853,0.0,1.0,1.0,0,1
-0.268,-0.696,0.46,0.853,0.0,1.0,1.0,0,1
-0.261,-0.695,0.453,0.853,0.0,1.0,1.0,0,1
-0.255,-0.693,0.447,0.853,0.0,1.0,1.0,0,1
-0.248,-0.692,0.44,0.853,0.0,1.0,1.0,0,1
-0.241,-0.691,0.433,0.853,0.0,0.039,-0.831,1,1
-0.235,-0.689,0.427,0.853,0.0,0.045,-0.823,1,1
-0.228,-0.688,0.42,0.853,0.0,0.052,-0.815,1,1
-0.221,-0.687,0.413,0.853,0.0,0.059,-0.807,1,1
-0.215,-0.685,0.407,0.853,0.0,0.065,-0.799,1,1
-0.208,-0.684,0.4,0.853,0.0,0.072,-0.791,0,1
-0.201,-0.683,0.393,0.853,0.0,0.079,-0.783,0,1
-0.195,-0.681,0.387,0.853,0.0,0.085,-0.775,0,1
-0.188,-0.68,0.38,0.853,0.0,0.092,-0.767,0,1
-0.181,-0.679,0.373,0.853,0.0,0.099,-0.759,0,1
-0.175,-0.677,0.367,0.853,0.0,0.105,-0.751,0,1
-0.168,-0.676,0.36,0.853,0.0,0.112,-0.743,0,1
-0.161,-0.675,0.353,0.853,0.0,0.119,-0.735,0,1
-0.155,-0.673,0.347,0.853,0.0,0.125,-0.727,0,1
-0.148,-0.672,0.34,0.853,0.0,0.132,-0.719,0,1
-0.141,-0.671,0.333,0.853,0.0,0.139,-0.711,0,1
-0.135,-0.669,0.327,0.853,0.0,0.145,-0.703,0,1
-0.128,-0.668,0.32,0.853,0.0,0.152,-0.695,0,1
-0.121,-0.667,0.313,0.853,0.0,0.159,-0.687,0,1
-0.115,-0.665,0.307,0.853,0.0,0.165,-0.679,0,1
-0.108,-0.664,0.3,0.853,0.0,0.172,-0.671,0,1
-0.101,-0.663,0.293,0.853,0.0,0.179,-0.663,0,1
-0.095,-0.661,0.287,0.853,0.0,0.185,-0.655,0,1
-0.088,-0.66,0.28,0.853,0.0,0.192,-0.647,0,1
-0.081,-0.659,0.273,0.853,0.0,0.199,-0.639,0,1
-0.075,-0.657,0.267,0.853,0.0,0.205,-0.631,0,1
-0.068,-0.656,0.26,0.853,0.0,0.212,-0.623,0,1
-0.061,-0.655,0.253,0.853,0.0,0.219,-0.615,0,1
-0.055,-0.653,0.247,0.853,0.0,0.225,-0.607,0,1
-0.048,-0.652,0.24,0.853,0.0,0.232,-0.599,0,1
-0.041,-0.651,0.233,0.853,0.0,0.239,-0.591,0,1
-0.035,-0.649,0.227,0.853,0.0,0.245,-0.583,0,1
-0.028,-0.648,0.22,0.853,0.0,0.252,-0.575,0,1
-0.021,-0.647,0.213,0.853,0.0,0.259,-0.567,0,1
-0.015,-0.645,0.207,0.853,0.0,0.265,-0.559,0,1
-0.008,-0.644,0.2,0.853,0.0,0.272,-0.551,0,1
-0.001,-0.643,0.193,0.853,0.0,0.279,-0.543,0,1
0.005,-0.641,0.187,0.853,0.0,0.285,-0.535,0,1
0.012,-0.64,0.18,0.853,0.0,0.292,-0.527,0,1
0.019,-0.639,0.173,0.853,0.0,0.299,-0.519,0,1
0.025,-0.637,0.167,0.853,0.0,0.305,-0.511,0,1
0.032,-0.636,0.16,0.853,0.0,0.312,-0.503,0,1
0.039,-0.635,0.153,0.853,0.0,0.319,-0.495,0,1
0.045,-0.633,0.147,0.853,0.0,0.325,-0.487,0,1
0.052,-0.632,0.14,0.853,0.0,0.332,-0.479,0,1
0.059,-0.631,0.133,0.853,0.0,0.339,-0.471,0,1
0.065,-0.629,0.127,0.853,0.0,0.345,-0.463,0,1
0.072,-0.628,0.12,0.853,0.0,0.352,-0.455,0,1
0.079,-0.627,0.113,0.853,0.0,0.359,-0.447,0,1
0.085,-0.625,0.107,0.853,0.0,0.365,-0.439,0,1
0.092,-0.624,0.1,0.853,0.0,0.372,-0.431,0,1
0.099,-0.623,0.093,0.853,0.0,0.379,-0.423,0,1
0.099,-0.616,0.093,0.853,0.067,0.379,-0.383,0,5
0.099,-0.603,0.093,0.853,0.4,0.379,-0.303,0,0
0.092,-0.592,0.1,0.853,0.667,0.372,-0.239,1,2
0.085,-0.591,0.107,0.853,0.7,0.365,-0.231,1,2
0.079,-0.589,0.113,0.853,0.733,0.359,-0.223,1,2
0.072,-0.588,0.12,0.853,0.767,0.352,-0.215,1,2
0.065,-0.587,0.127,0.853,0.8,0.345,-0.207,1,2
0.059,-0.585,0.133,0.853,0.833,0.339,-0.199,1,2
0.052,-0.584,0.14,0.853,0.867,0.332,-0.191,1,2
0.045,-0.583,0.147,0.853,0.9,0.325,-0.183,1,2
0.039,-0.581,0.153,0.853,0.933,0.319,-0.175,1,2
0.032,-0.58,0.16,0.853,0.967,0.312,-0.167,1,2
0.025,-0.579,0.167,0.853,1.0,0.305,-0.159,1,2
0.019,-0.577,0.173,0.853,0.0,0.299,-0.151,1,2
0.012,-0.576,0.18,0.853,0.0,0.292,-0.143,1,2
0.005,-0.575,0.187,0.853,0.0,0.285,-0.135,0,2
0.005,-0.561,0.187,0.853,0.067,0.285,-0.055,0,5
0.005,-0.548,0.187,0.853,0.4,0.285,0.025,1,0
0.005,-0.535,0.187,0.853,0.733,-0.068,-0.268,1,0
0.359,-0.628,0.187,0.853,0.0,0.285,-0.236,1,0
0.359,-0.615,0.187,0.853,0.0,0.285,-0.156,1,0
0.352,-0.607,0.193,0.853,0.0,0.279,-0.108,1,2
0.345,-0.605,0.2,0.853,0.0,0.272,-0.1,1,2
0.339,-0.604,0.207,0.853,0.0,0.265,-0.092,1,2
0.332,-0.603,0.213,0.853,0.0,0.259,-0.084,1,2
0.325,-0.601,0.22,0.853,0.0,0.252,-0.076,1,2
0.319,-0.6,0.227,0.853,0.0,0.245,-0.068,1,2
0.312,-0.599,0.233,0.853,0.0,0.239,-0.06,1,2
0.305,-0.597,0.24,0.853,0.0,0.232,-0.052,0,2
0.299,-0.596,0.247,0.853,0.0,0.225,-0.044,0,2
0.299,-0.583,0.247,0.853,0.0,0.225,0.036,0,0
0.305,-0.569,0.24,0.853,0.0,-0.073,-0.156,0,1
0.312,-0.568,0.233,0.853,0.0,-0.067,-0.148,1,1
0.319,-0.567,0.227,0.853,0.0,-0.06,-0.14,1,1
0.325,-0.565,0.22,0.853,0.0,-0.053,-0.132,1,1
0.325,-0.556,0.22,0.853,0.067,0.252,-0.131,0,5
0.319,-0.545,0.227,0.853,0.333,0.245,-0.067,1,2
0.312,-0.544,0.233,0.853,0.367,0.239,-0.059,1,2
0.305,-0.543,0.24,0.853,0.4,0.232,-0.051,1,2
0.299,-0.541,0.247,0.853,0.433,0.225,-0.043,1,2
0.292,-0.54,0.253,0.853,0.467,0.219,-0.035,0,2
0.285,-0.539,0.26,0.853,0.5,0.212,-0.027,0,2
0.279,-0.537,0.267,0.853,0.533,0.205,-0.019,0,2
0.272,-0.536,0.273,0.853,0.567,0.199,-0.011,0,2
0.265,-0.535,0.28,0.853,0.6,0.192,-0.003,0,2
0.259,-0.533,0.287,0.853,0.633,0.185,0.005,0,2
0.259,-0.52,0.287,0.853,0.967,0.185,0.085,0,0
0.259,-0.507,0.287,0.853,0.0,0.247,-0.024,1,0
0.259,-0.493,0.287,0.853,0.0,0.247,0.056,0,0
0.252,-0.492,0.293,0.853,0.0,0.24,0.064,0,2
0.245,-0.491,0.3,0.853,0.0,0.233,0.072,0,2
0.239,-0.489,0.307,0.853,0.0,0.227,0.08,0,2
0.232,-0.488,0.313,0.853,0.0,0.22,0.088,0,2
0.225,-0.487,0.32,0.853,0.0,0.213,0.096,0,2
0.219,-0.485,0.327,0.853,0.0,0.207,0.104,0,2
0.212,-0.484,0.333,0.853,0.0,0.2,0.112,0,2
0.205,-0.483,0.34,0.853,0.0,0.193,0.12,0,2
0.205,-0.469,0.34,0.853,0.0,0.135,-0.109,0,0
0.205,-0.456,0.34,0.853,0.0,0.135,-0.029,0,0
0.205,-0.443,0.34,0.853,0.0,0.135,0.051,0,0
0.199,-0.432,0.347,0.853,0.0,0.128,0.115,0,2
0.192,-0.431,0.353,0.853,0.0,0.121,0.123,0,2
0.185,-0.429,0.36,0.853,0.0,0.115,0.131,0,2
0.179,-0.428,0.367,0.853,0.0,0.108,0.139,0,2
0.172,-0.427,0.373,0.853,0.0,0.101,0.147,0,2
0.165,-0.425,0.38,0.853,0.0,0.175,-0.105,0,2
0.159,-0.424,0.387,0.853,0.0,0.168,-0.097,0,2
0.152,-0.423,0.393,0.853,0.0,0.161,-0.089,0,2
0.152,-0.409,0.393,0.853,0.0,0.161,-0.009,0,0
0.145,-0.397,0.4,0.853,0.0,0.155,0.063,0,2
0.139,-0.396,0.407,0.853,0.0,0.148,0.071,1,2
0.132,-0.395,0.413,0.853,0.0,0.141,0.079,1,2
0.125,-0.393,0.42,0.853,0.0,0.135,0.087,1,2
0.119,-0.392,0.427,0.853,0.0,0.128,0.095,1,2
0.125,-0.381,0.42,0.853,0.0,0.052,-0.141,1,1
0.132,-0.38,0.413,0.853,0.0,0.059,-0.133,1,1
0.139,-0.379,0.407,0.853,0.0,0.065,-0.125,1,1
0.145,-0.377,0.4,0.853,0.0,0.072,-0.117,0,1
0.152,-0.376,0.393,0.853,0.0,0.079,-0.109,0,1
0.159,-0.375,0.387,0.853,0.0,0.085,-0.101,0,1
0.165,-0.373,0.38,0.853,0.0,0.092,-0.093,0,1
0.172,-0.372,0.373,0.853,0.0,0.099,-0.085,0,1
0.179,-0.371,0.367,0.853,0.0,0.105,-0.077,0,1
0.185,-0.369,0.36,0.853,0.0,0.112,-0.069,0,1
0.192,-0.368,0.353,0.853,0.0,0.119,-0.061,0,1
0.192,-0.355,0.353,0.853,0.0,0.119,0.019,0,0
0.192,-0.341,0.353,0.853,0.0,0.119,0.099,0,0
0.185,-0.335,0.36,0.853,0.0,0.112,0.139,0,2
0.179,-0.333,0.367,0.853,0.0,0.105,0.147,0,2
0.172,-0.332,0.373,0.853,0.0,0.16,-0.103,0,2
0.165,-0.331,0.38,0.853,0.0,0.153,-0.095,0,2
0.159,-0.329,0.387,0.853,0.0,0.147,-0.087,0,2
0.152,-0.328,0.393,0.853,0.0,0.14,-0.079,0,2
0.145,-0.327,0.4,0.853,0.0,0.133,-0.071,0,2
0.139,-0.325,0.407,0.853,0.0,0.127,-0.063,0,2
0.132,-0.324,0.413,0.853,0.0,0.12,-0.055,0,2
0.125,-0.323,0.42,0.853,0.0,0.113,-0.047,0,2
0.119,-0.321,0.427,0.853,0.0,0.107,-0.039,0,2
0.112,-0.32,0.433,0.853,0.0,0.1,-0.031,0,2
0.112,-0.307,0.433,0.853,0.0,0.1,0.049,0,0
0.112,-0.293,0.433,0.853,0.0,0.1,0.129,0,0
0.105,-0.292,0.44,0.853,0.0,0.093,0.137,0,2
0.099,-0.291,0.447,0.853,0.0,0.087,0.145,0,2
0.092,-0.289,0.453,0.853,0.0,0.192,-0.007,0,2
0.085,-0.288,0.46,0.853,0.0,0.185,0.001,1,2
0.079,-0.287,0.467,0.853,0.0,0.179,0.009,1,2
0.072,-0.285,0.473,0.853,0.0,0.172,0.017,1,2
0.065,-0.284,0.48,0.853,0.0,0.165,0.025,1,2
0.065,-0.279,0.48,0.853,0.067,0.053,-0.137,1,5
0.065,-0.265,0.48,0.853,0.4,0.053,-0.057,1,0
0.072,-0.261,0.473,0.853,0.5,0.06,-0.033,1,1
0.079,-0.26,0.467,0.853,0.533,0.067,-0.025,1,1
0.085,-0.259,0.46,0.853,0.567,0.073,-0.017,1,1
0.092,-0.257,0.453,0.853,0.6,0.08,-0.009,1,1
0.099,-0.256,0.447,0.853,0.633,0.087,-0.001,1,1
0.105,-0.255,0.44,0.853,0.667,0.093,0.007,1,1
0.112,-0.253,0.433,0.853,0.7,0.1,0.015,1,1
0.119,-0.252,0.427,0.853,0.733,0.107,0.023,1,1
0.125,-0.251,0.42,0.853,0.767,0.052,-0.097,1,1
0.132,-0.249,0.413,0.853,0.8,0.059,-0.089,1,1
0.139,-0.248,0.407,0.853,0.833,0.065,-0.081,1,1
0.145,-0.247,0.4,0.853,0.867,0.072,-0.073,0,1
0.152,-0.245,0.393,0.853,0.9,0.079,-0.065,0,1
0.159,-0.244,0.387,0.853,0.933,0.085,-0.057,0,1
0.165,-0.243,0.38,0.853,0.967,0.092,-0.049,0,1
0.172,-0.241,0.373,0.853,1.0,0.099,-0.041,0,1
0.179,-0.24,0.367,0.853,0.0,0.105,-0.033,0,1
0.477,-0.236,0.367,0.853,0.0,0.203,-0.188,0,0
0.471,-0.223,0.373,0.853,0.0,0.196,-0.108,0,2
0.464,-0.221,0.38,0.853,0.0,0.189,-0.1,0,2
0.457,-0.22,0.387,0.853,0.0,0.183,-0.092,0,2
0.451,-0.219,0.393,0.853,0.0,0.176,-0.084,0,2
0.444,-0.217,0.4,0.853,0.0,0.169,-0.076,0,2
0.437,-0.216,0.407,0.853,0.0,0.163,-0.068,1,2
0.431,-0.215,0.413,0.853,0.0,0.156,-0.06,0,2
0.424,-0.213,0.42,0.853,0.0,0.149,-0.052,0,2
0.417,-0.212,0.427,0.853,0.0,0.143,-0.044,0,2
0.411,-0.211,0.433,0.853,0.0,0.136,-0.036,0,2
0.404,-0.209,0.44,0.853,0.0,0.129,-0.028,0,2
0.397,-0.208,0.447,0.853,0.0,0.123,-0.02,0,2
0.391,-0.207,0.453,0.853,0.0,0.116,-0.012,0,2
0.384,-0.205,0.46,0.853,0.0,0.109,-0.004,1,2
0.377,-0.204,0.467,0.853,0.0,0.103,0.004,1,2
0.371,-0.203,0.473,0.853,0.0,0.096,0.012,1,2
0.371,-0.199,0.473,0.853,0.067,0.096,0.036,1,5
0.377,-0.188,0.467,0.853,0.333,0.067,-0.043,1,1
0.384,-0.187,0.46,0.853,0.367,0.073,-0.035,1,1
0.391,-0.185,0.453,0.853,0.4,0.08,-0.027,1,1
0.397,-0.184,0.447,0.853,0.433,0.087,-0.019,1,1
0.404,-0.183,0.44,0.853,0.467,0.093,-0.011,1,1
0.411,-0.181,0.433,0.853,0.5,0.1,-0.003,1,1
0.417,-0.18,0.427,0.853,0.533,0.107,0.005,1,1
0.424,-0.179,0.42,0.853,0.567,0.113,0.013,1,1
0.431,-0.177,0.413,0.853,0.6,0.12,0.021,1,1
0.437,-0.176,0.407,0.853,0.633,0.127,0.029,1,1
0.444,-0.175,0.4,0.853,0.667,0.133,0.037,1,1
0.451,-0.173,0.393,0.853,0.7,0.14,0.045,1,1
0.457,-0.172,0.387,0.853,0.733,0.147,0.053,1,1
0.464,-0.171,0.38,0.853,0.767,0.095,-0.128,1,1
0.471,-0.169,0.373,0.853,0.8,0.101,-0.12,1,1
0.477,-0.168,0.367,0.853,0.833,0.108,-0.112,1,1
0.484,-0.167,0.36,0.853,0.867,0.115,-0.104,1,1
0.491,-0.165,0.353,0.853,0.9,0.121,-0.096,1,1
0.497,-0.164,0.347,0.853,0.933,0.128,-0.088,1,1
0.497,-0.151,0.347,0.853,0.0,0.208,0.019,1,0
0.491,-0.141,0.353,0.853,0.0,0.201,0.075,1,2
0.484,-0.14,0.36,0.853,0.0,0.195,0.083,1,2
0.477,-0.139,0.367,0.853,0.0,0.188,0.091,1,2
0.477,-0.125,0.367,0.853,0.0,0.203,-0.072,1,0
0.471,-0.121,0.373,0.853,0.0,0.196,-0.048,1,2
0.464,-0.12,0.38,0.853,0.0,0.189,-0.04,1,2
0.457,-0.119,0.387,0.853,0.0,0.183,-0.032,1,2
0.457,-0.112,0.387,0.853,0.067,0.183,0.008,1,5
0.457,-0.099,0.387,0.853,0.4,0.009,-0.191,1,0
0.464,-0.087,0.38,0.853,0.7,0.016,-0.119,1,1
0.471,-0.085,0.373,0.853,0.733,0.023,-0.111,1,1
0.477,-0.084,0.367,0.853,0.767,0.029,-0.103,1,1
0.484,-0.083,0.36,0.853,0.8,0.036,-0.095,1,1
0.491,-0.081,0.353,0.853,0.833,0.043,-0.087,1,1
0.497,-0.08,0.347,0.853,0.867,0.049,-0.079,1,1
0.504,-0.079,0.34,0.853,0.9,0.056,-0.071,1,1
0.511,-0.077,0.333,0.853,0.933,0.063,-0.063,1,1
0.517,-0.076,0.327,0.853,0.967,0.069,-0.055,0,1
0.524,-0.075,0.32,0.853,1.0,0.076,-0.047,0,1
0.531,-0.073,0.313,0.853,0.0,0.083,-0.039,0,1
0.537,-0.072,0.307,0.853,0.0,0.089,-0.031,0,1
0.544,-0.071,0.3,0.853,0.0,0.096,-0.023,0,1
0.551,-0.069,0.293,0.853,0.0,0.103,-0.015,0,1
0.557,-0.068,0.287,0.853,0.0,0.109,-0.007,0,1
0.564,-0.067,0.28,0.853,0.0,0.116,0.001,0,1
0.571,-0.065,0.273,0.853,0.0,0.123,0.009,0,1
0.577,-0.064,0.267,0.853,0.0,0.129,0.017,0,1
0.584,-0.063,0.26,0.853,0.0,0.136,0.025,0,1
0.577,-0.051,0.267,0.853,0.0,0.129,0.097,0,2
0.571,-0.049,0.273,0.853,0.0,0.123,0.105,0,2
0.564,-0.048,0.28,0.853,0.0,0.116,0.113,0,2
0.557,-0.047,0.287,0.853,0.0,0.109,0.121,0,2
0.551,-0.045,0.293,0.853,0.0,0.103,0.129,0,2
0.544,-0.044,0.3,0.853,0.0,0.096,0.137,0,2
0.537,-0.043,0.307,0.853,0.0,0.089,0.145,0,2
0.531,-0.041,0.313,0.853,0.0,1.0,1.0,0,2
0.524,-0.04,0.32,0.853,0.0,1.0,1.0,0,2
0.517,-0.039,0.327,0.853,0.0,1.0,1.0,0,2
0.511,-0.037,0.333,0.853,0.0,1.0,1.0,0,2
0.504,-0.036,0.34,0.853,0.0,0.056,-0.588,1,2
0.497,-0.035,0.347,0.853,0.0,0.049,-0.58,1,2
0.491,-0.033,0.353,0.853,0.0,0.043,-0.572,1,2
0.484,-0.032,0.36,0.853,0.0,0.036,-0.564,1,2
0.477,-0.031,0.367,0.853,0.0,0.029,-0.556,1,2
0.471,-0.029,0.373,0.853,0.0,0.023,-0.548,1,2
0.464,-0.028,0.38,0.853,0.0,0.016,-0.54,1,2
0.457,-0.027,0.387,0.853,0.0,0.009,-0.532,1,2
0.451,-0.025,0.393,0.853,0.0,0.003,-0.524,1,2
0.444,-0.024,0.4,0.853,0.0,-0.004,-0.516,1,2
0.437,-0.023,0.407,0.853,0.0,0.364,-0.056,1,2
0.431,-0.021,0.413,0.853,0.0,0.357,-0.048,1,2
0.424,-0.02,0.42,0.853,0.0,0.351,-0.04,0,2
0.417,-0.019,0.427,0.853,0.0,0.344,-0.032,0,2
0.411,-0.017,0.433,0.853,0.0,0.337,-0.024,0,2
0.404,-0.016,0.44,0.853,0.0,0.205,-0.189,0,2
0.397,-0.015,0.447,0.853,0.0,0.199,-0.181,0,2
0.391,-0.013,0.453,0.853,0.0,0.192,-0.173,0,2
0.384,-0.012,0.46,0.853,0.0,0.185,-0.165,0,2
0.377,-0.011,0.467,0.853,0.0,0.179,-0.157,0,2
0.371,-0.009,0.473,0.853,0.0,0.172,-0.149,0,2
0.364,-0.008,0.48,0.853,0.0,0.165,-0.141,0,2
0.357,-0.007,0.487,0.853,0.0,0.159,-0.133,0,2
0.351,-0.005,0.493,0.853,0.0,0.152,-0.125,0,2
0.344,-0.004,0.5,0.853,0.0,0.145,-0.117,0,2
0.337,-0.003,0.507,0.853,0.0,0.139,-0.109,1,2
0.331,-0.001,0.513,0.853,0.0,0.132,-0.101,1,2
0.324,0.0,0.52,0.853,0.0,0.125,-0.093,1,2
0.317,0.001,0.527,0.853,0.0,0.119,-0.085,1,2
0.317,0.004,0.527,0.853,0.067,0.119,-0.069,1,5
0.317,0.017,0.527,0.853,0.4,0.028,-0.113,1,0
0.311,0.031,0.533,0.853,0.733,0.021,-0.033,0,2
0.304,0.032,0.54,0.853,0.767,0.105,0.099,0,2
0.297,0.033,0.547,0.853,0.8,0.099,0.107,0,2
0.291,0.035,0.553,0.853,0.833,0.092,0.115,0,2
0.284,0.036,0.56,0.853,0.867,0.085,0.123,0,2
0.277,0.037,0.567,0.853,0.9,0.079,0.131,0,2
0.277,0.045,0.567,0.853,0.067,-0.331,-0.481,0,5
0.277,0.059,0.567,0.853,0.4,-0.331,-0.401,0,0
0.271,0.067,0.573,0.853,0.6,0.072,-0.08,0,2
